tid,toi,toidisplay,tfopwg_disp,disposition_group,target_confirmed_planet,target_label_name,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date,planet_probability,priority_score
345143460,1533.01,TOI-1533.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.6458046,2.93272,10.1128,5053.0,0.88,0,,2024-08-21 10:08:02,2026-05-15 16:14:29,0.615,0.49728601451531984
345143460,1533.02,TOI-1533.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.0637954,9.29431,10.1128,5053.0,0.88,0,,2025-12-25 12:03:50,2026-05-15 16:14:29,0.785,0.5820325103816462
173612049,1537.01,TOI-1537.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.4902646,3.24146,10.473,5999.0,0.96,0,,2022-12-13 16:47:38,2026-05-15 16:14:29,0.535,0.4531781443026475
177244357,1538.01,TOI-1538.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.54692,5.62882,9.8931,6034.0,1.12,0,,2021-10-29 12:59:15,2026-05-15 16:14:29,0.375,0.37952029915172925
455791689,1544.01,TOI-1544.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.2918334,,10.4143,4630.4,,2,pl_rade;st_rad,2025-05-06 16:00:01,2026-05-15 16:14:29,0.035,0.17077028007023948
194203348,1546.01,TOI-1546.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.13345,3.03424,9.87731,6223.0,1.4,0,,2023-08-23 12:03:37,2026-05-15 16:14:29,0.015,0.1999960627151763
129637892,155.01,TOI-155.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.4499753,5.28759,9.0284,6220.5,1.79,0,,2023-11-16 16:02:02,2026-05-15 16:14:29,0.655,0.5290447499765714
288348498,1551.01,TOI-1551.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.67546,6.44889,9.967,6745.5,1.78,0,,2021-10-29 12:59:15,2026-05-15 16:14:29,0.01,0.19647839284786697
327341626,1553.01,TOI-1553.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,5.9382163,18.5099,10.3478,6775.5,2.09,0,,2025-07-09 10:08:02,2026-05-15 16:14:29,0.405,0.3895768587720134
241040309,1559.01,TOI-1559.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.4648951,9.72728,10.3978,8455.3,2.54,0,,2023-06-27 16:02:02,2026-05-15 16:14:29,0.02,0.19666513029227517
241076290,1560.01,TOI-1560.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.2580006,6.2776081,10.1942,9035.0,2.08687,0,,2023-02-24 10:10:01,2026-05-15 16:14:29,0.0,0.18906931049856945
249945230,1563.01,TOI-1563.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1098.2258586,5.13949,9.4397,4582.0,0.74,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.73,0.5021610664600622
250724252,1564.01,TOI-1564.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,0.5596691,24.4148,10.2845,8368.0,2.3,0,,2025-07-09 10:08:02,2026-05-15 16:14:29,0.075,0.22556442539650534
251384275,1565.01,TOI-1565.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1099.2560385,23.8658,9.2085,8494.0,2.18,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.165,0.2262254468537889
445144327,1586.01,TOI-1586.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.80794,20.9267,10.4396,4628.0,8.61,0,,2021-10-29 12:59:15,2026-05-15 16:14:29,0.095,0.2337984174799232
50120414,1588.01,TOI-1588.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.581083,17.1017,8.951,9503.0,5.96,0,,2024-11-20 12:02:56,2026-05-15 16:14:29,0.06,0.2324943222926542
67418624,1598.01,TOI-1598.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.1020719,4.33066,8.6344,6011.0,1.73,0,,2023-02-21 10:10:02,2026-05-15 16:14:29,0.04,0.22609543107311625
312862941,1638.01,TOI-1638.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.9150623,5.386904,12.1312,3810.0,0.701237,0,,2025-08-12 12:03:45,2026-05-15 16:14:29,0.31,0.3228323942133673
422923265,1641.01,TOI-1641.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.8646725,12.8352,9.616,9898.0,3.4,0,,2023-02-21 16:02:01,2026-05-15 16:14:29,0.045,0.2178098001377199
229940491,1642.01,TOI-1642.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,37.4590076,20.3559,11.1169,5730.0,1.5,0,,2022-10-05 10:10:01,2026-05-15 16:14:29,0.21,0.28193160640533604
298647682,1643.01,TOI-1643.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,20.0795217,2.7170462,8.6628,4763.0,0.777584,0,,2026-03-19 12:03:32,2026-05-15 16:14:29,0.99,0.699785232519722
125735470,1606.01,TOI-1606.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,4.7126743,6.97602,9.08995,5626.5,1.55,0,,2023-12-06 16:02:01,2026-05-15 16:14:29,0.525,0.4634114736489301
348770361,161.01,TOI-161.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.7684331,4.61938,11.4964,5388.0,0.98,0,,2022-10-17 16:02:02,2026-05-15 16:14:29,0.41,0.37967886613218094
219776325,1610.01,TOI-1610.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.5287981,2.29951,10.3727,5740.2,1.19,0,,2024-11-14 10:08:02,2026-05-15 16:14:29,0.32,0.3474590193462578
322054600,1616.01,TOI-1616.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.3433022,4.72169,10.4505,6713.0,1.45,0,,2024-09-04 10:08:02,2026-05-15 16:14:29,0.01,0.1912045761997499
99493790,162.01,TOI-162.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,7.764691,15.6068,11.6834,5404.7,0.99,0,,2022-03-29 16:02:01,2026-05-15 16:14:29,0.3,0.32235832235480094
378291076,1620.01,TOI-1620.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.5982014,2.28827,9.53523,6594.0,1.49,0,,2024-11-15 16:02:02,2026-05-15 16:14:29,0.08,0.23670778299768813
387260717,1621.01,TOI-1621.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.453624,1.35756,9.97595,7257.0,1.02,0,,2022-08-16 16:02:01,2026-05-15 16:14:29,0.355,0.42544072390337684
29054413,1631.01,TOI-1631.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,15.2521892,2.8346585,10.4289,5473.0,0.949022,0,,2022-07-15 16:02:01,2026-05-15 16:14:29,0.755,0.5631991100584097
85031598,1684.01,TOI-1684.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.1549925,9.15106,7.3543,4815.0,2.99,0,,2025-08-21 15:10:09,2026-05-15 16:14:29,0.15,0.295103516019805
102672709,1686.01,TOI-1686.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.7053949,3.7076274,9.86671,6141.0,1.45858,0,,2025-07-18 16:00:01,2026-05-15 16:14:29,0.31,0.3473005894608717
103448870,1687.01,TOI-1687.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.2596322,3.9130735,9.83739,5734.0,0.978325,0,,2023-11-29 12:02:32,2026-05-15 16:14:29,0.73,0.5574266496926452
288636342,1692.01,TOI-1692.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,17.7286608,4.9572307,10.741,6554.0,1.45796,0,,2023-05-19 16:02:01,2026-05-15 16:14:29,0.29,0.3271271018308157
288636342,1692.02,TOI-1692.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,32.2079698,7.3178089,10.741,6554.0,1.45796,0,,2023-05-19 16:02:01,2026-05-15 16:14:29,0.33,0.34633366469040483
156724719,1653.01,TOI-1653.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.9568722,21.7036,9.353,7106.5,2.5,0,,2025-07-18 16:00:01,2026-05-15 16:14:29,0.05,0.2226901614021367
258829450,1654.01,TOI-1654.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.8347892,,10.1556,5286.9,,2,pl_rade;st_rad,2024-11-05 10:08:02,2026-05-15 16:14:29,0.085,0.19857205820399038
266500992,1655.01,TOI-1655.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.2786617,3.61232,10.3309,5411.0,1.15,0,,2025-07-23 10:08:02,2026-05-15 16:14:29,0.415,0.39490779426259726
267694283,1656.01,TOI-1656.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,1112.7562924,20.062,8.54941,6324.0,1.26,0,,2023-02-03 16:02:02,2026-05-15 16:14:29,0.225,0.2822258817556684
288631580,1659.02,TOI-1659.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.3985674,1.18609,9.56906,5977.0,1.01,0,,2023-07-06 16:02:02,2026-05-15 16:14:29,0.69,0.6357975020930502
147203645,166.01,TOI-166.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.0611315,9.1484302,10.7258,5254.0,1.00217,0,,2024-05-02 10:08:02,2026-05-15 16:14:29,0.785,0.5754876242877598
353782445,1664.01,TOI-1664.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,11.835079,2.5354,9.17708,6225.0,1.34,0,,2025-07-23 16:00:01,2026-05-15 16:14:29,0.785,0.5921855379286648
149990841,167.01,TOI-167.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.4531846,,11.6349,5766.0,,2,pl_rade;st_rad,2022-10-17 16:02:02,2026-05-15 16:14:29,0.09,0.18473729656544188
441739020,1670.03,TOI-1670.03,PC,candidate_for_prediction,,to_be_predicted_after_model_training,123.0586028,2.9538423,9.4682,6453.0,1.31225,0,,2023-06-13 16:02:07,2026-05-15 16:14:29,0.68,0.5302985236654771
81831095,1675.01,TOI-1675.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.133084,10.3743,9.9944,7478.0,2.06,0,,2023-02-03 16:02:02,2026-05-15 16:14:29,0.115,0.248598618682446
87090944,1677.01,TOI-1677.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.6435807,4.8452813,10.1089,5919.7,1.49305,0,,2023-03-16 16:02:02,2026-05-15 16:14:29,0.04,0.2099818098775072
369457671,168.01,TOI-168.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.31446,3.40668,11.5147,4801.5,0.73,0,,2021-12-07 16:02:02,2026-05-15 16:14:29,0.58,0.4645041674431223
321041369,1681.01,TOI-1681.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.5379237,8.73996,10.4445,5672.5,0.93,0,,2025-07-23 10:08:02,2026-05-15 16:14:29,0.48,0.4262595822023637
1884091865,1697.01,TOI-1697.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.716524,2.34185,11.1744,4067.0,0.65,0,,2022-10-05 10:10:01,2026-05-15 16:14:29,0.74,0.5481336688729699
